ID,place,total review,review,review_tokens,sentiment_raw,stars,sentiment,city,lat,lng,types,rating
1723,Bhaktapur Durbar Square, 163 reviews,It's the best place to see the history and culture of bhaktapur. I always find something new. It's so enigmatic and enthralling that Everytime I am here I am busy looking and trying to understand things. The sculpture and the architecture …,"['history', 'culture', 'bhaktapur', 'always', 'find', 'something', 'new', 'enigmatic', 'enthralling', 'everytime', 'busy', 'looking', 'trying', 'understand', 'things', 'sculpture', 'architecture']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1724,Bhaktapur Durbar Square, 110 reviews,"It holds the history of Nepal. It's very popular place in Bhaktapur. Tourists also visit this place. There are 2 prayer places for the believers. Both of them are very old. There are coffee, meal & snacks shop around it. One can also fine hotel there. In the evening the believers sing there folk songs in front of their prayer places.","['holds', 'history', 'popular', 'bhaktapur', 'tourists', 'prayer', 'places', 'believers', 'old', 'coffee', 'meal', 'snacks', 'shop', 'around', 'fine', 'hotel', 'evening', 'believers', 'sing', 'folk', 'songs', 'front', 'prayer', 'places']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1725,Bhaktapur Durbar Square, 46 reviews,"One of my favourite place to go & chill with friends, view of that place is so beautiful. Restoration work is going on but still you can go and hangout. Near by to ponds are also give you a good experience, place is so quite you can sit for long time. I tried bhaktpur special jo jo doi and proper newari anda bara that was so testy.","['favourite', 'go', 'chill', 'friends', 'restoration', 'work', 'going', 'still', 'go', 'hangout', 'near', 'ponds', 'give', 'experience', 'quite', 'sit', 'long', 'time', 'tried', 'bhaktpur', 'special', 'jo', 'jo', 'doi', 'proper', 'newari', 'anda', 'bara', 'testy']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1726,Bhaktapur Durbar Square, 41 reviews,"Bhaktapur is rich in ancient arts, religious values, fabulous cultural traditions, architectural masterpieces and ancient sculptures. It is a must visit place.","['bhaktapur', 'rich', 'ancient', 'arts', 'religious', 'values', 'fabulous', 'cultural', 'traditions', 'architectural', 'masterpieces', 'ancient', 'sculptures', 'must']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1727,Bhaktapur Durbar Square, 111 reviews,"One of the most historically important palace in Nepal. Place which is still standing high with old structures, culture, traditiona and rituals. Famous for local yoghurt and culture. One of the in Nepal , a place anyone need to be in this place for amazing experience. Most among is nyatapola temple. (5 storeyed)","['historically', 'important', 'palace', 'still', 'standing', 'high', 'old', 'structures', 'culture', 'traditiona', 'rituals', 'famous', 'local', 'yoghurt', 'culture', 'anyone', 'need', 'experience', 'among', 'nyatapola', 'temple', 'storeyed']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1728,Bhaktapur Durbar Square, 90 reviews,"The medieval domain of Malla Kingdom which is famous for its living museum, art and architecture. One day is not enough to explore every nook and corner of the Bhaktapur Durbar Square. You pass through one alley and exit through another, what an amazing life experience you can have while visiting Bhaktapur City.","['medieval', 'domain', 'malla', 'kingdom', 'famous', 'living', 'museum', 'art', 'architecture', 'day', 'enough', 'explore', 'every', 'nook', 'corner', 'bhaktapur', 'durbar', 'square', 'pass', 'alley', 'exit', 'another', 'life', 'experience', 'visiting', 'bhaktapur']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1729,Bhaktapur Durbar Square, 14 reviews,This is the main architectural structure dominating the entire Durbar Square. This magnificent monument was built in 15th century AD. Seated on a huge column top in a position of prayer to God is King Bhupatindra Malla. …,"['main', 'architectural', 'structure', 'dominating', 'entire', 'durbar', 'square', 'magnificent', 'monument', 'built', '15th', 'century', 'ad', 'seated', 'huge', 'column', 'position', 'prayer', 'god', 'king', 'bhupatindra', 'malla']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1730,Bhaktapur Durbar Square, 473 reviews,Exploring local life. Must visit. One of the Enesco world heritage sites of Kathmandu.,"['exploring', 'local', 'life', 'must', 'enesco', 'heritage', 'sites', 'kathmandu']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1731,Bhaktapur Durbar Square, 62 reviews,Really great place to visit. Not to 'touristy' and nice to see the craftsman making and selling the skills. Our small crew had a tour guide escorted us around showing the sights and telling us the history which was invaluable. $15 or 1500 rupees as a 'westerner',"['really', 'great', 'touristy', 'craftsman', 'making', 'selling', 'skills', 'small', 'crew', 'tour', 'guide', 'escorted', 'us', 'around', 'showing', 'sights', 'telling', 'us', 'history', 'invaluable', '15', '1500', 'rupees', 'westerner']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1732,Bhaktapur Durbar Square, 55 reviews,"Nice to watch old culture Nepali style temples, family place can spend like 2 hours easily and can learn many things about Nepolism culture.","['watch', 'old', 'culture', 'nepali', 'style', 'temples', 'family', 'spend', 'like', 'hours', 'easily', 'learn', 'many', 'things', 'nepolism', 'culture']",4 stars,4,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1733,Bhaktapur Durbar Square, 59 reviews,Very nice place...a must visit if you want to look at Nepal's cultural heritage...it was a beautiful experience.,"['...', 'must', 'want', 'look', 'cultural', 'heritage', '...', 'experience']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1734,Bhaktapur Durbar Square, 37 reviews,"One of my favorite historical place. Filled with many temples, sculptures. Here you can find famous Pachpanna Jhyale Durbar (55 window palace) that has special historic painting in inside wall, museum, inside golden gate you find numerous …","['favorite', 'historical', 'filled', 'many', 'temples', 'sculptures', 'find', 'famous', 'pachpanna', 'jhyale', 'durbar', '55', 'window', 'palace', 'special', 'historic', 'painting', 'inside', 'wall', 'museum', 'inside', 'golden', 'gate', 'find', 'numerous']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1735,Bhaktapur Durbar Square, 53 reviews,"Bhaktapur durbar square is one of the oldest durbar of nepal which  is a museum of medieval art and architecture with many examples of sculpture, woodcarving and colossal pagoda temples consecrated to different gods and goddesses","['bhaktapur', 'durbar', 'square', 'oldest', 'durbar', 'museum', 'medieval', 'art', 'architecture', 'many', 'examples', 'sculpture', 'woodcarving', 'colossal', 'pagoda', 'temples', 'consecrated', 'different', 'gods', 'goddesses']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1736,Bhaktapur Durbar Square, 127 reviews,The world heritage site  must visit if you are in Kathmandu valley. And you must try curd (yoghurt). Yoghurt you find here is very creamy and sweet. Must visit place.,"['heritage', 'must', 'kathmandu', 'valley', 'must', 'try', 'curd', 'yoghurt', 'yoghurt', 'find', 'creamy', 'sweet', 'must']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1737,Bhaktapur Durbar Square, 38 reviews,"Bhaktapur Durbar Square and the general area around it is what presents the preserved Newari Culture. From the place to the people to the food being served in most places, it beautifully captures the essence of a Newari town and Newai …","['bhaktapur', 'durbar', 'square', 'general', 'area', 'around', 'presents', 'preserved', 'newari', 'culture', 'people', 'food', 'served', 'places', 'beautifully', 'captures', 'essence', 'newari', 'town', 'newai']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1738,Bhaktapur Durbar Square, 12 reviews,"Must visit place.. very good, cozy ,happy place,  soo many food options. Place with unlimited scope for photographers and food blogger. If you are going on date with someone this place is perfect you can walk together eat jujudhau have …","['must', '..', 'cozy', 'happy', 'soo', 'many', 'food', 'options', 'unlimited', 'scope', 'photographers', 'food', 'blogger', 'going', 'date', 'someone', 'perfect', 'walk', 'together', 'eat', 'jujudhau']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1739,Bhaktapur Durbar Square, 214 reviews,One of the great historical cultural and religious place. Come to see the great tourist place of Nepal 🇳🇵.,"['great', 'historical', 'cultural', 'religious', 'come', 'great', 'tourist']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1740,Bhaktapur Durbar Square, 27 reviews,Bhaktapur durbar square is also known as 55 windows palace. It is a UNESCO world heritage Site which was collapsed due to massive earth quake in 2015. It is still in under repaired condition.,"['bhaktapur', 'durbar', 'square', 'known', '55', 'windows', 'palace', 'unesco', 'heritage', 'collapsed', 'due', 'massive', 'earth', 'quake', '2015', 'still', 'repaired', 'condition']",4 stars,4,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1741,Bhaktapur Durbar Square, 51 reviews,An medieval palace of the early kings in the outskirts of Kathmandu. The area itself is known as Bhaktapur. It is one of the world heritage site. The place is too beautiful. …,"['medieval', 'palace', 'early', 'kings', 'outskirts', 'kathmandu', 'area', 'known', 'bhaktapur', 'heritage']",3 stars,3,neutral,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1742,Bhaktapur Durbar Square, 370 reviews,"Might be it is the biggest among the all durbar squre. But the
Structure looks same for all durbar square. There is a pashupati temple🕌 and a krishna temple. There is a 56 window palace and a golden Gate. There is a big bell inside the complex. There is two golden statue one for garuda and another for the king","['might', 'biggest', 'among', 'durbar', 'squre', 'structure', 'looks', 'durbar', 'square', 'pashupati', 'temple', 'krishna', 'temple', '56', 'window', 'palace', 'golden', 'gate', 'big', 'bell', 'inside', 'complex', 'two', 'golden', 'statue', 'garuda', 'another', 'king']",3 stars,3,neutral,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1743,Bhaktapur Durbar Square, 113 reviews,"Located at the center of the city, bhaktapur delivers far more beauty than one expects. The local settlements, narrow alleys, traditional houses are few of the things that captivates me every time I visit this beaitiful place. Most importantly, dont forget to have the very famous khuwa kulfi and dhau.","['located', 'center', 'bhaktapur', 'delivers', 'far', 'beauty', 'expects', 'local', 'settlements', 'narrow', 'alleys', 'traditional', 'houses', 'things', 'captivates', 'every', 'time', 'beaitiful', 'importantly', 'dont', 'forget', 'famous', 'khuwa', 'kulfi', 'dhau']",4 stars,4,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1744,Bhaktapur Durbar Square, 23 reviews,"One of the Beautiful ancient heritage site.
One can enjoy ancient craft and architecture which are from 17, 18 or 19th centuries. …","['ancient', 'heritage', 'enjoy', 'ancient', 'craft', 'architecture', '17', '18', '19th', 'centuries']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1745,Bhaktapur Durbar Square,10 reviews,It's one of my comfort places for whenever I feel down. There are a lot of cultural and historical monuments and the area is usually very calm. The best thing here is The JuJu Dhau i.e. Yoghurt made traditionally. Good place to hangout or spend some time with loved ones or taking pictures.,"['comfort', 'places', 'whenever', 'feel', 'lot', 'cultural', 'historical', 'monuments', 'area', 'usually', 'calm', 'thing', 'juju', 'dhau', 'yoghurt', 'made', 'traditionally', 'hangout', 'spend', 'time', 'loved', 'ones', 'taking', 'pictures']",4 stars,4,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1746,Bhaktapur Durbar Square, 91 reviews,"Bhaktapur is an old city almost like a village city. It is a nice place to visit, lots of temples, and a great place to get some good foods (try the Bara-local Nerari pizza) an hours journey from Kathmandu. …","['bhaktapur', 'old', 'almost', 'like', 'village', 'lots', 'temples', 'great', 'get', 'foods', 'try', 'bara', 'local', 'nerari', 'pizza', 'hours', 'journey', 'kathmandu']",4 stars,4,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1747,Bhaktapur Durbar Square, 84 reviews,"With its cultural beliefs and historical importance it is the world heritage site
With 55 window Durbar, golden temple and natpole temple which is the biggest one …","['cultural', 'beliefs', 'historical', 'importance', 'heritage', '55', 'window', 'durbar', 'golden', 'temple', 'natpole', 'temple', 'biggest']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1748,Bhaktapur Durbar Square, 82 reviews,"Lovely place to roam and learn about its history
Plus amazing food and shops to buy stuff including artwork, food, clothes, craftsmanship …","['lovely', 'roam', 'learn', 'history', 'plus', 'food', 'shops', 'buy', 'stuff', 'including', 'artwork', 'food', 'clothes', 'craftsmanship']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1749,Bhaktapur Durbar Square, 303 reviews,Rated 2 because the Govt of Nepal seem to have gone into a deep slumber in renovating this beautiful Heritage Site.,"['rated', 'govt', 'seem', 'gone', 'deep', 'slumber', 'renovating', 'heritage']",2 stars,2,negative,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1750,Bhaktapur Durbar Square, 48 reviews,"Beautiful Historical place filled with Sculptures, Temple, Stories, local Cultural Vibes, Museum, Restaurants.","['historical', 'filled', 'sculptures', 'temple', 'stories', 'local', 'cultural', 'vibes', 'museum', 'restaurants']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1751,Bhaktapur Durbar Square, 44 reviews,Historical place with ancient architecture style of Temple. This place is beautiful and has many temples within a big area. Each temples reflect its own history. …,"['historical', 'ancient', 'architecture', 'style', 'temple', 'many', 'temples', 'within', 'big', 'area', 'temples', 'reflect', 'history']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1752,Bhaktapur Durbar Square, 376 reviews,Excellent architecture. Beautiful temples.Well maintained. Worth visiting.,"['excellent', 'architecture', 'temples', 'well', 'maintained', 'worth', 'visiting']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1753,Bhaktapur Durbar Square, 17 reviews,"Amazing place for quick catch up for people near Bhaktapur. Availability of Public Vehicle is Best. Best place for Photography and Vlog. Nice Eateries around for foodie as well.
I will visit soon again😃😃","['quick', 'catch', 'people', 'near', 'bhaktapur', 'availability', 'public', 'vehicle', 'photography', 'vlog', 'eateries', 'around', 'foodie', 'well', 'soon']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1754,Bhaktapur Durbar Square, 80 reviews,"The most beautiful of the three durbar squares. Well managed, clean and beautiful surroundings and markets.","['three', 'durbar', 'squares', 'well', 'managed', 'clean', 'surroundings', 'markets']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1755,Bhaktapur Durbar Square, 72 reviews,"Beautifully preserved heritage of Nepal, they are still trying to replace and renovate it from the last disaster that took place. …","['beautifully', 'preserved', 'heritage', 'still', 'trying', 'replace', 'renovate', 'last', 'disaster', 'took']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1756,Bhaktapur Durbar Square, 34 reviews,"One of the world heritage site....
As it is Bhaktapur Durwar Square, We can see differnt ancient art and culture... …","['heritage', '....', 'bhaktapur', 'durwar', 'square', 'differnt', 'ancient', 'art', 'culture', '...']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1757,Bhaktapur Durbar Square, 10 reviews,Very nice place for visiting. Classical design of building surely attracts you. So try it.,"['visiting', 'classical', 'design', 'building', 'surely', 'attracts', 'try']",4 stars,4,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1758,Bhaktapur Durbar Square, 44 reviews,"Visiting Bhaktapur is like going through time... make sure to step into the museum. As for the rest, just go with the flow.
A MUST SEE for everyone visiting Nepal 🇳🇵 😀","['visiting', 'bhaktapur', 'like', 'going', 'time', '...', 'make', 'sure', 'step', 'museum', 'rest', 'go', 'flow', 'must', 'everyone', 'visiting']",4 stars,4,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1759,Bhaktapur Durbar Square, 23 reviews,"One of the beautiful and ancient gateway to nearby kathmandu …don’t miss to try jhu jhu yogurt, icecream pani puri chatpatey at small store…👅😊","['ancient', 'gateway', 'nearby', 'kathmandu', 'miss', 'try', 'jhu', 'jhu', 'yogurt', 'icecream', 'pani', 'puri', 'chatpatey', 'small', 'store']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1760,Bhaktapur Durbar Square, 27 reviews,"World heritage site an Open Museum of medieval art and architecture with numerous sculpture, woodcarving, pagoda temple , stone paved walkthroughs. …","['heritage', 'open', 'museum', 'medieval', 'art', 'architecture', 'numerous', 'sculpture', 'woodcarving', 'pagoda', 'temple', 'stone', 'paved', 'walkthroughs']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1761,Bhaktapur Durbar Square, 27 reviews,"Historical place.. with wonderful environment and
Ancient Monuments.. Heritage Site of Nepal","['historical', '..', 'wonderful', 'environment', 'ancient', 'monuments', '..', 'heritage']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1762,Bhaktapur Durbar Square, 58 reviews,Great place to explore for both Domestic and International tourist. Historical place with lots of culture.,"['great', 'explore', 'domestic', 'international', 'tourist', 'historical', 'lots', 'culture']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1763,Bhaktapur Durbar Square, 19 reviews,"lovely place to visit with so much of old history, nepalese old architectural structure.","['lovely', 'much', 'old', 'history', 'nepalese', 'old', 'architectural', 'structure']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1764,Bhaktapur Durbar Square, 12 reviews,Well it's beautiful place to visit which shows its beautiful traditional ancients places.,"['well', 'shows', 'traditional', 'ancients', 'places']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1765,Bhaktapur Durbar Square, 7 reviews,"amazing art and amazing place.
peace!Bhaktapur Durbar Square, locally known as Khwopa Lyaku (Nepal Bhasa: Devanagari : ख्वप लायकू, Prachalit Nepal alphabet:𑐏𑑂𑐰𑐥 𑐮𑐵𑐫𑐎𑐹‎) is the royal …","['art', 'peace', 'bhaktapur', 'durbar', 'square', 'locally', 'known', 'khwopa', 'lyaku', 'bhasa', 'devanagari', 'prachalit', 'alphabet', 'royal']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1766,Bhaktapur Durbar Square, 32 reviews,"It's a wonderful place to visit.
Please carry umbrella, when it's a sunny day because this place is too much to walk.","['wonderful', 'please', 'carry', 'umbrella', 'sunny', 'day', 'much', 'walk']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1767,Bhaktapur Durbar Square, 79 reviews,Bhaktapur Durbar Square is full of cultural values and magnificent traditions arts carved with bare hands on piece of wood. Everyone will be mesmerized by the quality and beauty. It offers a stunning magnificent view along with spiritual …,"['bhaktapur', 'durbar', 'square', 'full', 'cultural', 'values', 'magnificent', 'traditions', 'arts', 'carved', 'bare', 'hands', 'piece', 'wood', 'everyone', 'mesmerized', 'quality', 'beauty', 'offers', 'stunning', 'magnificent', 'along', 'spiritual']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1768,Bhaktapur Durbar Square, 110 reviews,Bhaktapur is one of the cities in Kathmandu and it's a city state in ancient times. This plaza is called Durbar square and it's a UNESCO world heritage site. …,"['bhaktapur', 'cities', 'kathmandu', 'state', 'ancient', 'times', 'plaza', 'called', 'durbar', 'square', 'unesco', 'heritage']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1769,Bhaktapur Durbar Square, 149 reviews,"Historical area that is driven from 1000 of years before.. while it is still standing and still is a UNESCO world heritage site you should visit it once in a life time for your memory. while the monument carving there is steel, gold, …","['historical', 'area', 'driven', '1000', 'years', '..', 'still', 'standing', 'still', 'unesco', 'heritage', 'life', 'time', 'memory', 'monument', 'carving', 'steel', 'gold']",4 stars,4,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1770,Bhaktapur Durbar Square, 57 reviews,Heritage site in Nepal. It's ticket is 500 Nepali currency that means 313 Indian currency. It has the most charming infrastructural works..,"['heritage', 'ticket', '500', 'nepali', 'currency', 'means', '313', 'indian', 'currency', 'charming', 'infrastructural', 'works', '..']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1771,Bhaktapur Durbar Square, 17 reviews,"Loved this place, nice & beautiful place to get lost in historical art.","['loved', 'get', 'lost', 'historical', 'art']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1772,Bhaktapur Durbar Square, 67 reviews,"Always amazing to come here. From the king of curd (juju dahu) to the architecture, you can’t go wrong in visiting this heritage site.","['always', 'come', 'king', 'curd', 'juju', 'dahu', 'architecture', 'go', 'wrong', 'visiting', 'heritage']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1773,Bhaktapur Durbar Square, 71 reviews,"The Bhaktapur Durbar Square, one of the most magnificent artworks of medieval Nepal is located at the center of Bhaktapur City. The square is composed of mainly four squares namely the Durbar Square,  the pottery square, the Taumadi square, …","['bhaktapur', 'durbar', 'square', 'magnificent', 'artworks', 'medieval', 'located', 'center', 'bhaktapur', 'square', 'composed', 'mainly', 'four', 'squares', 'namely', 'durbar', 'square', 'pottery', 'square', 'taumadi', 'square']",4 stars,4,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1774,Bhaktapur Durbar Square, 556 reviews,"This is Historical place and a must visit in Nepal. From hip restaurants to local delicacy shops to sovineir and more all found here.
Many restaurants accept phone pay and other payment alternatives.","['historical', 'must', 'hip', 'restaurants', 'local', 'delicacy', 'shops', 'sovineir', 'found', 'many', 'restaurants', 'accept', 'phone', 'pay', 'payment', 'alternatives']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1775,Bhaktapur Durbar Square, 62 reviews,Bhaktapur is an amazing place. Entrance is 15$ but it’s worth seeing,"['bhaktapur', 'entrance', '15', 'worth', 'seeing']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1776,Bhaktapur Durbar Square, 54 reviews,Place is good for refreshments with family/friends. You should try tornado potatoes taste over there.,"['refreshments', 'family', 'friends', 'try', 'tornado', 'potatoes', 'taste']",4 stars,4,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1777,Bhaktapur Durbar Square, 294 reviews,"A ancient city , with palaces , temples and building mostly made from red bricks . Even road  made of bricks . Must visit place when in Nepal","['ancient', 'palaces', 'temples', 'building', 'mostly', 'made', 'red', 'bricks', 'even', 'road', 'made', 'bricks', 'must']",4 stars,4,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1778,Bhaktapur Durbar Square, 30 reviews,"Explore this ancient cultural heritage of Nepal, a must visit point inside the Kathmandu valley!","['explore', 'ancient', 'cultural', 'heritage', 'must', 'point', 'inside', 'kathmandu', 'valley']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1779,Bhaktapur Durbar Square, 68 reviews,Medieval era of Nepal. Wonderful place to be if you like history.,"['medieval', 'era', 'wonderful', 'like', 'history']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1780,Bhaktapur Durbar Square, 91 reviews,It is good but there is no proper maintenance. And entry fee is also on a higher side,"['proper', 'maintenance', 'entry', 'fee', 'higher', 'side']",3 stars,3,neutral,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1781,Bhaktapur Durbar Square, 35 reviews,Beautiful place with old architecture temples. You also have food shops and restraunts and a museum inside this place.,"['old', 'architecture', 'temples', 'food', 'shops', 'restraunts', 'museum', 'inside']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1782,Bhaktapur Durbar Square, 54 reviews,Beautiful place to visit for experience  and admire  their art work,"['experience', 'admire', 'art', 'work']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1783,Bhaktapur Durbar Square, 32 reviews,Nice place to roam and spend your leisure time. Very important cultural site and also listed in world heritage list. Good place to take photographs. I also recommend to try ju:ju dhau as it's famous there. Good luck. !,"['roam', 'spend', 'leisure', 'time', 'important', 'cultural', 'listed', 'heritage', 'list', 'take', 'photographs', 'recommend', 'try', 'ju', 'ju', 'dhau', 'famous', 'luck']",4 stars,4,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1784,Bhaktapur Durbar Square, 43 reviews,"One of the World Heritage sites in Nepal.
It is a historical place.
The Bhaktapur Durbar Square is located in the current town of Bhaktapur, also …","['heritage', 'sites', 'historical', 'bhaktapur', 'durbar', 'square', 'located', 'current', 'town', 'bhaktapur']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1785,Bhaktapur Durbar Square, 128 reviews,"Bhaktapur also known as the city of temples is the home of teaditional art and historical monuments. Located in the heart of this magnificent town lies the Bhaktapur Durbar Square, one of the most charming architectural showpieces in Nepal. …","['bhaktapur', 'known', 'temples', 'home', 'teaditional', 'art', 'historical', 'monuments', 'located', 'heart', 'magnificent', 'town', 'lies', 'bhaktapur', 'durbar', 'square', 'charming', 'architectural', 'showpieces']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1786,Bhaktapur Durbar Square, 6 reviews,Historical and beautiful place. A must visit to truely experience traditional Nepali culture and traditions,"['historical', 'must', 'truely', 'experience', 'traditional', 'nepali', 'culture', 'traditions']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
1787,Bhaktapur Durbar Square, 35 reviews,"Historical place lots of handicraft,old wooden architecture and yummy foods.","['historical', 'lots', 'handicraft', 'old', 'wooden', 'architecture', 'yummy', 'foods']",5 stars,5,positive,Bhaktapur 44800,27.67207,85.4282951,"tourist_attraction,point_of_interest,establishment",4.6
